"unique" "vcf_ord" "position" "chrom" "a_freq_old" "for_relatedness" "a_freq_final" "keep_loci" "quasi_indep" "pca_ALL_PC1_loadings" "pca_ALL_PC2_loadings" "pca_ALL_PC3_loadings" "pca_PRUNED_PC1_loadings" "pca_PRUNED_PC2_loadings" "pcadapt_3.0.4_ALL_chisq" "pcadapt_3.0.4_ALL_log10p" "pcadapt_3.0.4_PRUNED_log10p" "OutFLANK_0.2_FST" "OutFLANK_0.2_He" "OutFLANK_0.2_ALL_log10p" "OutFLANK_0.2_PRUNED_log10p" "LFMM_ridge_0.0_ALL_log10p" "LFMM_lasso_0.0_ALL_log10p" "Spearmans_ALL_rho" "simID" "RDAvegan_2.52_ALL_RDA1" "RDAvegan_2.52_ALL_PC1" "RDAvegan_2.52_ALL_PC2" "RDAvegan_2.52_ALL_PC3" "RDAvegan_2.52_PRUNED_RDA1" "RDAvegan_2.52_PRUNED_PC1" "RDAvegan_2.52_PRUNED_PC2" "RDAvegan_2.52_PRUNED_PC3"
"262587_0.027" 7161 262587 6 0.027 FALSE 0.027190332326284 TRUE FALSE NA NA NA NA NA NA NA 0.827504687429341 0.0245213965130053 0.0529020363085402 NA NA 0.962528669363335 0.96293052600725 0.161009409300588 10900 -0.106197751858034 -0.0241024581280609 -0.0140502236084297 0.0147583607757758 NA NA NA NA
"262618_0.373" 7162 262618 6 0.373 FALSE 0.374118831822759 TRUE FALSE -0.00176945154839295 0.000766781495239506 -0.00525377863785829 NA NA 1.03595054767705 0.100971194160719 0.0934197257954726 0.0158273623024764 0.468307862996666 0.24712808500245 0.29197851523159 0.361578994468392 0.402308541526531 -0.0212742646127808 10900 0.0183453200365187 -0.0140498183886176 0.000205123528222352 -0.0256686865362835 NA NA NA NA
"262619_0.373" 7163 262619 6 0.373 FALSE 0.374118831822759 TRUE FALSE -0.00176945154839295 0.000766781495239506 -0.00525377863785829 NA NA 1.03595054767705 0.100971194160719 0.0934197257954726 0.0158273623024764 0.468307862996666 0.24712808500245 0.29197851523159 0.361578994468392 0.402308541526531 -0.0212742646127808 10900 0.0183453200365187 -0.0140498183886176 0.000205123528222352 -0.0256686865362835 NA NA NA NA
"262624_0.0835" 7164 262624 6 0.0835 FALSE 0.0840886203423968 TRUE FALSE -0.00371701135133377 -0.00811330139900087 0.00631224679680832 NA NA 3.79778589305951 0.546461856148927 0.717881386696946 0.0160224033548248 0.154035448542618 0.266103583046227 0.313219166092942 1.02308866910492 0.970042285270301 0.142210756577587 10900 -0.0918462145507643 -0.0299337336728598 -0.0331820530260653 0.0340869885325172 NA NA NA NA
"262625_0.529" 7165 262625 6 0.529 FALSE 0.527190332326284 TRUE TRUE 0.00403026925721011 0.00327739988987403 0.00172089323429146 -0.00825175878782835 0.0194075397617359 1.4309443507604 0.155959511065837 0.20661905635451 0.00624353895110341 0.498521371655973 0.0308237583973609 0.0407461130156297 0.043370410836843 0.00798137029335933 -0.0505529391143861 10900 0.028752962487038 0.0329557349405071 0.0168033979794845 0.00873914267388053 0.0347819536363378 -0.0221092485368874 -0.0332433251043334 -0.000915596039914719
"262644_0.028" 7167 262644 6 0.028 FALSE 0.027693856998993 TRUE FALSE NA NA NA NA NA NA NA 0.0951509932940451 0.0520167931291974 0.0538538145670244 NA NA 0.202675312212147 0.314752380192798 -0.0289052676139609 10900 0.0154375826101787 -0.0284852884310509 -0.0498541645112374 -0.0269923912846888 NA NA NA NA
"262661_0.986" 7168 262661 6 0.986 FALSE 0.985901309164149 TRUE FALSE NA NA NA NA NA NA NA 0.032013867646192 0.0111786419632679 0.0277998355051321 NA NA 0.0802209460584854 0.0709017364438665 0.0401458932103275 10900 -0.0229585922229563 0.00495288433538865 -0.00825947913077892 0.0171804869314925 NA NA NA NA
"262676_0.0445" 7169 262676 6 0.0445 FALSE 0.0448136958710977 TRUE TRUE NA NA NA NA NA NA NA 0.140020985227175 0.0447141644746259 0.0856108570669407 NA NA 0.299983720871408 0.42959801671858 0.0348015133783502 10900 -0.0248968349539973 0.055428245683602 0.0403736956252494 -0.00287979699619586 -0.0301172638976546 0.00687193247753988 -0.209351978400014 -0.200485391365678
"262695_0.4065" 7170 262695 6 0.4065 FALSE 0.407351460221551 TRUE FALSE -0.000372844480694491 0.00178860516367864 -0.00673719276277765 NA NA 1.24024667864854 0.128795815516386 0.166761765476998 0.0156619524659145 0.482832496153842 0.272530890632728 0.320398121207325 0.0057941632852421 0.00410338158132192 0.0295195812413284 10900 -0.0154357759162155 -0.00315003959003877 0.011351416126191 -0.0320806946796589 NA NA NA NA
"26273_0.153" 677 26273 1 0.153 FALSE 0.153575025176234 TRUE TRUE 0.000545806275755368 0.0134877936542345 0.00170174277378689 -0.0468917118203464 -0.0106658603657416 4.42223589843214 0.658897132969037 1.55220124477023 0.00950328034444665 0.259979473636706 0.0979031915499417 0.121480684873037 1.03492661635914 0.878293261192656 -0.102572471851884 10900 0.0630167528809699 0.00491244271706012 0.0670458167507572 0.00486538121872032 0.0762302589865842 -0.134906474869925 0.0349271758539899 -0.0690781672860787
"262796_0.5995" 7174 262796 6 0.5995 TRUE 0.599194360523666 TRUE FALSE 0.00439114513794803 0.0026534574946726 0.00377665017899999 NA NA 1.76057466518854 0.205127549984199 0.715719290649161 0.022851858070274 0.480320957680602 0.566060763039768 0.642551156712832 0.522828149043181 0.518290634438165 -0.134433329480042 10900 0.0838299596511863 0.0363203633929969 0.00401316846560239 0.0137031151320298 NA NA NA NA
"262959_0.118" 7179 262959 6 0.118 FALSE 0.118328298086606 TRUE TRUE -0.00598266623848375 0.00590957394474868 0.0013265948364021 -0.021515567031554 -0.0116252125067226 4.13789405875532 0.607384126261155 0.507505680787834 0.0133694081114991 0.208653423917067 0.192964647129452 0.230914380648914 0.650067381697209 0.659076652957547 -0.0460584519420099 10900 0.0270206296249479 -0.0460839942497548 0.027315599294691 0.00351122081569617 0.0326863810038104 -0.0539276673437528 0.0393576908900901 -0.0441428099402267
"262963_0.913" 7180 262963 6 0.913 FALSE 0.91238670694864 TRUE TRUE 0.00343878917634351 0.00873622011023239 -0.00744914478409364 -0.0259619303309421 0.0284215189650893 4.25477933404338 0.628499276340837 0.790169759744076 0.019566137899768 0.159874407864112 0.414643540161795 0.477529673763655 1.04907331078455 0.980027278007266 -0.14969027881545 10900 0.0986625406173228 0.0277514426265894 0.0357583289669587 -0.0401538142926284 0.119350342245326 -0.0208836732671429 -0.0849242646772931 -0.0344093548084575
"263129_0.0385" 7185 263129 6 0.0385 FALSE 0.0387713997985901 TRUE FALSE NA NA NA NA NA NA NA 0.347406804825225 0.000572597738383686 0.0745363567124959 NA NA 0.164893448265922 0.129053209123807 0.0643283920038536 10900 -0.0358426968669326 -0.0158169926843438 -0.0215516184731442 -0.0206641183339382 NA NA NA NA
"26313_0.507" 678 26313 1 0.507 FALSE 0.507552870090634 TRUE TRUE -0.00102012566431975 0.00452192435304014 -0.00208421283968767 -0.0175886477014961 -0.00846131144222987 0.897943180400831 0.0830598410185916 0.393331110699093 0.0182936285534822 0.499885908306788 0.334828543530539 0.389622441070495 0.234374403456493 0.200609288995003 -0.0743580816528569 10900 0.0488302262095028 -0.00896235151716974 0.0154990737729497 -0.0103886054812348 0.0590690668774205 -0.0250214499717493 0.00697439730785651 0.083793566562317
"263225_0.0325" 7187 263225 6 0.0325 FALSE 0.0322255790533736 TRUE TRUE NA NA NA NA NA NA NA 0.109509760878914 0.0329448425242695 0.0623741822160966 NA NA 0.0818608113630516 0.0293413900096798 -0.0460368926241186 10900 0.0307463239480901 0.0176142332932565 0.0279390817452744 -0.0339653284665436 0.037193287979713 -0.00102277300768605 0.0363864563006536 -0.0578353673506894
"263289_0.012" 7188 263289 6 0.012 FALSE 0.0115810674723061 TRUE TRUE NA NA NA NA NA NA NA 0.0869649498567908 0.0199604158505487 0.0228938926970159 NA NA 0.0546358575231072 0.0843359869539252 0.0299650759859713 10900 -0.0124453052922064 0.000914384454168631 0.0226664728598136 0.0083930965884169 -0.0150548671935538 0.00789397295411821 -0.0527150091876175 -0.079176833433019
"263301_0.012" 7189 263301 6 0.012 FALSE 0.0120845921450151 TRUE TRUE NA NA NA NA NA NA NA 0.0232834381674634 -0.005724980267266 0.0238771095554073 NA NA 0.00313081361078564 0.0762463840995983 0.0213887643777515 10900 -0.0109214650217284 -0.0192568703507394 0.0539440460939437 -0.056666150804349 -0.0132115043866484 -0.0183740868169731 0.0475817326214223 -0.0164454379878358
"263330_0.0445" 7190 263330 6 0.0445 FALSE 0.0448136958710977 TRUE FALSE NA NA NA NA NA NA NA 0.523875014370653 0.0196727076109935 0.0856108570669407 NA NA 0.529584312067804 0.586197089583265 0.123634218745132 10900 -0.0779681946150459 -0.0144126583288657 0.0117494058635531 -0.0118550646494167 NA NA NA NA
"263351_0.2085" 7191 263351 6 0.2085 TRUE 0.209466263846929 TRUE FALSE -0.000713941403640772 -0.0039699463768672 0.00297134570212076 NA NA 0.684819662085714 0.0571150239772414 0.709576396956791 0.018788467111653 0.331180296313875 0.434315867650158 0.499085729071071 0.589274714774926 0.575053957019696 0.125471082133485 10900 -0.087024770126824 -0.00416745041892405 -0.00823552762241825 0.0243045956081677 NA NA NA NA
"263481_0.574" 7193 263481 6 0.574 FALSE 0.5730110775428 TRUE TRUE -0.00143443905354736 -0.00638716247168691 0.00539313653407808 -0.0170520275599034 -0.0379794234286719 1.91768685203848 0.229394205736055 0.404223103840426 0.0284822607698812 0.489338765112079 1.03473975340439 1.14483281572735 0.354326756156671 0.482456483282169 -0.0492650185830136 10900 0.0347563559078386 -0.0117352148360569 -0.0428381225901444 0.0275017214464224 0.0420441531998475 -0.0396779316070318 0.0856583982071432 0.0762427222730939
"263497_0.574" 7194 263497 6 0.574 FALSE 0.5730110775428 TRUE FALSE -0.00143443905354736 -0.00638716247168691 0.00539313653407808 NA NA 1.91768685203848 0.229394205736055 0.404223103840426 0.0284822607698812 0.489338765112079 1.03473975340439 1.14483281572735 0.354326756156671 0.482456483282169 -0.0492650185830136 10900 0.0347563559078386 -0.0117352148360569 -0.0428381225901444 0.0275017214464224 NA NA NA NA
"263513_0.2855" 7195 263513 6 0.2855 FALSE 0.284491440080564 TRUE FALSE 0.00347392294568124 -0.00546110680716868 0.00437521350986888 NA NA 2.60096315185967 0.339779122441568 0.143072756502244 0.0158060161045477 0.407112121202902 0.26449335111412 0.311419422080016 0.0128366570571015 0.0196983667885913 -0.043237491974086 10900 0.0301262157865055 0.026015097261968 -0.037253959827465 0.0258384099971889 NA NA NA NA
"263575_0.0245" 7196 263575 6 0.0245 FALSE 0.0246727089627392 TRUE FALSE NA NA NA NA NA NA NA 1.58479246127838 0.0200488729338125 0.0481279327903581 NA NA 1.16767466002958 1.1017573381725 0.137190878906669 10900 -0.084097271345102 0.010532961358992 -0.0422547935923315 -0.0279517319168881 NA NA NA NA
"263632_0.089" 7198 263632 6 0.089 FALSE 0.0881168177240685 TRUE TRUE -0.00235088326419129 0.000561819195796942 -0.00399135444393794 -0.0218642303406349 -0.0310149112242632 0.880537508940785 0.0808581633243794 0.577637091306269 0.0244754505828684 0.160704488316503 0.728560443455648 0.817853395977331 1.0585716560498 1.2052464978134 -0.0847142760840777 10900 0.0553017876360437 -0.0166858983849008 -0.00482232726272541 -0.0169796078230428 0.0668976010534773 -0.0519885063562637 0.0712592563033119 0.0671895883118388
"263633_0.0395" 7199 263633 6 0.0395 FALSE 0.0397784491440081 TRUE TRUE NA NA NA NA NA NA NA 0.495472553900464 0.0153894250749872 0.0763922482554111 NA NA 0.32766724881162 0.263695597751866 0.0738732690021432 10900 -0.0477138972048102 -0.0342930179182512 -0.0290742250310218 -7.2537697535064e-05 -0.0577186632902555 0.026588095828107 0.0855988580341949 0.00650238374254984
"263672_0.9695" 7200 263672 6 0.9695 FALSE 0.969284994964753 TRUE TRUE NA NA NA NA NA NA NA 0.0325486910191041 0.0106114078218404 0.059543187001863 NA NA 0.216171274629024 0.248078541010043 0.0039193437288435 10900 -0.00738573079572663 -0.0443930486039394 0.00148422829273211 -0.0306025775509405 -0.00893438880335349 -0.00373019616379804 0.103202061582677 0.0303931574420697
"26369_0.2215" 679 26369 1 0.2215 FALSE 0.221550855991944 TRUE FALSE -0.00501138652967466 -0.00336801414800602 0.00459716336830949 NA NA 2.66662288201922 0.35073407166727 0.568479492725216 0.0254386629172992 0.344932148402361 0.729228053537945 0.81857059986697 0.462240185924655 0.447076261596822 0.0286015458930274 10900 -0.0165074590799875 -0.0407087314155101 -0.0166017843579065 0.0197566204242736 NA NA NA NA
"263719_0.0555" 7202 263719 6 0.0555 TRUE 0.0558912386706949 TRUE TRUE -0.00187356797663065 -0.00280570685614885 -0.0036870070043901 0.0285682291654213 -0.0201320350466682 0.703475547997425 0.0592912318418214 0.702052164246575 0.0163129487618992 0.105534816221101 0.275373061303001 0.323570266681179 0.61538657190019 0.638067336055334 0.127550874236592 10900 -0.0808455917559143 -0.0148551744787716 -0.00223619652208567 -0.0139316534689499 -0.0977974921862104 0.0402423197847697 0.0612268653782617 0.0665136435828855
"263865_0.012" 7204 263865 6 0.012 FALSE 0.0120845921450151 TRUE FALSE NA NA NA NA NA NA NA 0.0179386035392299 0.0131107624120839 0.0238771095554073 NA NA 0.0191988749018108 0.0248419061972062 -0.0115979717000214 10900 0.00748730628466311 -0.012400020864138 -0.0052845863458467 -0.0189012459262766 NA NA NA NA
"263874_0.0285" 7205 263874 6 0.0285 FALSE 0.0281973816717019 TRUE FALSE NA NA NA NA NA NA NA 0.551015179102177 0.00875808357154965 0.0548045786771243 NA NA 0.637247811890864 0.79367326277878 -0.077653815184134 10900 0.044991920023342 0.021891272357899 -0.0338914569382087 0.0186253619168501 NA NA NA NA
"263888_0.035" 7206 263888 6 0.035 FALSE 0.0347432024169184 TRUE TRUE NA NA NA NA NA NA NA 0.490406898255158 0.0135045556437958 0.0670722246054707 NA NA 0.458156169708175 0.540548816952116 -0.0785437319812223 10900 0.0459489922224953 0.0113334602543869 -0.0194306985328453 0.0279197644793071 0.0555836887360651 -0.0445742238229044 0.00695588250739947 -0.0426974178876009
"263951_0.034" 7207 263951 6 0.034 FALSE 0.0337361530715005 TRUE FALSE NA NA NA NA NA NA NA 0.496384277893321 0.0145468059528991 0.0651960500948734 NA NA 0.46368669186293 0.548919986448317 -0.0852935111425652 10900 0.049902583580394 0.0122586832546283 -0.0201499005474208 0.0317067539171301 NA NA NA NA
"264004_0.4525" 7208 264004 6 0.4525 FALSE 0.452165156092649 TRUE TRUE 0.00111935309983282 0.00385330855180429 0.00772918292888616 -0.00857629584136492 0.0365440209762189 1.42326853342666 0.154846351201074 0.140389448130518 0.0277077128230148 0.495423655416719 0.911461792805289 1.0136031537533 0.237345794293383 0.234306770209907 -0.0345465191846096 10900 0.0179179407752223 0.00824593686659029 0.0166011395256011 0.0233070819513002 0.0216750182031984 -0.00785549084534303 -0.0815566187148731 -0.121254823392844
"264115_0.01" 7210 264115 6 0.01 FALSE 0.0100704934541793 TRUE TRUE NA NA NA NA NA NA NA 0.914124800394949 0.00200894718895305 0.0199381572315369 NA NA 0.712601405558055 0.633712071297678 -0.0827497983136588 10900 0.0540166457786982 0.0202094564334474 0.0480417723909502 0.0437282764494209 0.0653429875238816 -0.0844329344279736 -0.0770495217250944 0.0286980273555779
"264148_0.012" 7211 264148 6 0.012 FALSE 0.0120845921450151 TRUE TRUE NA NA NA NA NA NA NA 0.287823330589963 0.00850832225582798 0.0238771095554073 NA NA 0.432257700062678 0.470334245661113 -0.0397121871227557 10900 0.0188630571333933 -0.0136991375498084 0.000410564834594815 -0.028273113403728 0.0228183088594453 -0.0437370267623867 -0.0271005918670453 -0.0225093022447269
"264156_0.904" 7213 264156 6 0.904 FALSE 0.904330312185297 TRUE TRUE 0.00214281151685161 0.00884203489112992 -0.00255708415351376 -0.0272643769820137 -0.000535456355056153 2.51058558236885 0.32478911411434 0.829014438047758 0.0194619298236651 0.17303399729628 0.383349109372604 0.443153281131868 0.845128458229392 0.773315768241734 -0.126494977691663 10900 0.0821330881763354 0.0191622082243063 0.0385616588374572 -0.0183261136695176 0.0993549539893976 -0.0478741571097126 -0.00268845035116159 0.0242745610687749
"264157_0.0335" 7214 264157 6 0.0335 FALSE 0.0337361530715005 TRUE FALSE NA NA NA NA NA NA NA 0.0456471442391334 0.00707823167864314 0.0651960500948734 NA NA 0.0443761226027473 0.107434852412184 0.0478545135372466 10900 -0.0300075834114274 -0.0119160077068254 0.0385407078541821 -0.0168104701639981 NA NA NA NA
"264297_0.03" 7217 264297 6 0.03 FALSE 0.0297079556898288 TRUE FALSE NA NA NA NA NA NA NA 0.330067009435838 0.0192387062961566 0.0576507861171196 NA NA 0.282551442471771 0.328839234544416 -0.0557131342515004 10900 0.0312237088087146 0.00037353622773407 -0.0128319051079037 0.0259186736898345 NA NA NA NA
"264330_0.71" 7219 264330 6 0.71 FALSE 0.709969788519637 TRUE TRUE -0.00395672381052217 0.00501034630991839 0.000801404982700306 -0.00210176090150381 0.00812774208297078 2.11319761251084 0.260231978983546 0.0312801063485953 0.00791575115264301 0.411825375818037 0.0706420416296641 0.0892299320047433 0.0044596517431173 0.031377095835719 -0.0213790078505808 10900 0.0100290292991347 -0.030322641031775 0.0281396741373953 0.00291860485544306 0.0121319405698537 0.00543727675521293 -0.0247623173452809 -0.0177564671206695
"264509_0.5555" 7221 264509 6 0.5555 FALSE 0.554884189325277 TRUE TRUE 0.00260537019773447 0.0126003672433204 0.00149410627512527 -0.0421362501547809 0.0398262407452197 4.17438208518381 0.613966304734014 1.4491449778413 0.0292600663075958 0.493975451524214 0.938820621813389 1.04277062880973 1.3397201276052 1.20503456764928 -0.143252907656834 10900 0.087226080598423 0.0217048923728254 0.061920553202859 0.000231934089726888 0.105515857457175 -0.100930642087197 -0.109135128834237 -0.0636232745475984
"264614_0.211" 7223 264614 6 0.211 FALSE 0.211983887210473 TRUE FALSE 0.00283061380349457 -0.00944609525558274 0.000926940967051439 NA NA 3.40648450431252 0.477432108694282 0.455432645503841 0.0172325830535352 0.334093437547221 0.308649099840001 0.360606661354742 0.354050328248013 0.267404082943435 0.0711932821907115 10900 -0.0503012008679429 0.0234888057539053 -0.0475403526293263 0.0122276584865552 NA NA NA NA
"264679_0.0445" 7224 264679 6 0.0445 FALSE 0.0448136958710977 TRUE FALSE NA NA NA NA NA NA NA 0.175106056046841 0.0051583556592986 0.0856108570669407 NA NA 0.136932061295873 0.0797533172247404 0.00948917234544506 10900 -0.00153319257379744 -0.0363598800235145 0.0426914842580911 -0.027673251635971 NA NA NA NA
"265158_0.111" 7229 265158 6 0.111 FALSE 0.110271903323263 TRUE FALSE 0.00329035845395292 0.00525969024853054 0.00321681929069472 NA NA 1.38676140229467 0.14957381895305 0.33638375448674 0.0139229096970144 0.196224021321455 0.196625271899991 0.23506444356467 0.262048694262169 0.222507791859622 -0.0515261918197941 10900 0.0270543061341971 0.0256383188986108 0.0294969679100725 0.00898686612739081 NA NA NA NA
"265188_0.1225" 7230 265188 6 0.1225 FALSE 0.122356495468278 TRUE TRUE -0.00290620354960638 0.00303807260820293 0.00475362449113177 -0.0146357077748474 -0.000246602333612704 1.40751175844844 0.152566237523259 0.303502991541225 0.020851818303746 0.214770766969998 0.444190034374567 0.509890756161522 0.433628892187982 0.465853819849384 -0.0262240727436857 10900 0.0132468811395525 -0.022976621400274 0.016221752051672 0.0198386084088748 0.0160245194153368 -0.0407610250606847 0.00789578867004114 -0.0194397630812999
"265252_0.028" 7231 265252 6 0.028 FALSE 0.0281973816717019 TRUE TRUE NA NA NA NA NA NA NA 0.36289860730176 0.0226395438759858 0.0548045786771243 NA NA 0.365887169495368 0.34651860180148 0.0898371946991972 10900 -0.0582710015669429 -0.0192840198044485 -0.00779195968149349 0.0326074844467301 -0.0704894069874732 0.0223543620035023 0.0247925801420341 -0.0303989088441432
"26532_0.362" 683 26532 1 0.362 FALSE 0.361027190332326 TRUE FALSE 0.000689542459334709 -0.00285056450161352 -0.00253223618445237 NA NA 0.343338190281727 0.0215081975762682 0.999361915972457 0.0199230095473542 0.461373116346145 0.445713068399136 0.511556526044322 1.02341834226347 1.10776524651577 0.142555198429652 10900 -0.0957224797140399 0.00674330824991708 0.000918189527365887 -0.00898819939537793 NA NA NA NA
"265373_0.213" 7235 265373 6 0.213 FALSE 0.213997985901309 TRUE FALSE -0.00212017552392884 -0.00316095752873031 -0.0107081712762286 NA NA 3.02108430838127 0.410736656265545 0.674180840863326 0.0295727622508033 0.336405695862984 0.96641050934559 1.07215820303835 0.728467730240022 0.777322655531434 0.126161403281378 10900 -0.0705175033913943 -0.0179379816299539 -0.00769461869719355 -0.053656372494366 NA NA NA NA
"265493_0.1405" 7236 265493 6 0.1405 FALSE 0.140483383685801 TRUE TRUE -0.000542983264613165 0.0039266354996712 0.00396947001401658 -0.0184859624294918 0.0424459140699402 0.6526353452366 0.0534082896374191 0.41975578778927 0.0112802596237209 0.241495605187977 0.116974956777888 0.143753461463965 0.518038384019326 0.536399766224011 -0.027207889063883 10900 0.00642829366581176 -0.00372431074431652 0.022578042169804 0.0179128685740321 0.00777619392595887 -0.072758355290325 -0.102917821532934 -0.08779083033545
"265572_0.173" 7238 265572 6 0.173 FALSE 0.172205438066465 TRUE TRUE 0.00488132874176394 -0.000875880410759248 0.0149848779646731 -0.00219257958047799 -0.0244327921128937 7.43945597510526 1.22815786292443 0.0056923915065643 0.0168260764682105 0.285101450333604 0.288065075840493 0.337718411667939 0.0416134004594033 0.0295527838629252 0.00449081423941677 10900 -0.000896470551357557 0.0376690602569647 -0.00685590093497407 0.0759417584302306 -0.00108444467827332 -0.00997212371143752 0.0674709546183146 0.0162146830792933
"265720_0.0105" 7242 265720 6 0.0105 FALSE 0.0105740181268882 TRUE FALSE NA NA NA NA NA NA NA 0.0325922165397485 0.0137016625154607 0.0209244165350806 NA NA 0.0380851455935334 0.0232428960527501 -0.0336227131278719 10900 0.0223474415783219 -0.0123424916546171 -0.0199125426331819 -0.0267920760375841 NA NA NA NA
"265738_0.4665" 7243 265738 6 0.4665 FALSE 0.466767371601208 TRUE TRUE -0.0018287400483499 0.00642797795125878 0.0037443873287878 -0.0249525808841701 0.026085913396422 1.52278083386007 0.16939683724773 0.714591968747636 0.0222043735932644 0.497791184819416 0.563533774563509 0.639812144694056 0.583199555205867 0.546248061632295 -0.0477516410691721 10900 0.0317999478041998 -0.012676430538895 0.0365261031226381 0.0190388162677222 0.0384678382501372 -0.0779578996470191 -0.0951910766744858 -0.0560056533685934
"265740_0.0925" 7245 265740 6 0.0925 TRUE 0.0931520644511581 TRUE TRUE -0.00164558519144432 -0.0141514098647674 -0.0107452376747677 0.0512511999344544 -0.0164396767685419 6.57930633996626 1.06254838985902 1.94092969189488 0.0235023757489314 0.168949514679291 0.613733192850322 0.694142943195884 1.5386761038608 1.38516192400266 0.0983088006900085 10900 -0.0566561871353661 -0.0155698163278201 -0.0771905278809607 -0.0534078202045708 -0.0685359943359695 0.170127523900027 0.0623708852089311 0.0719031147316122
"265764_0.203" 7248 265764 6 0.203 FALSE 0.201913393756294 TRUE FALSE 0.00549049082595994 0.00151971860992793 0.0115789069523842 NA NA 5.2749660740242 0.816061209792071 0.0829995304844943 0.0126077386432405 0.32228875035622 0.165062973230446 0.199152330397638 0.0114797822205237 0.00603871603533195 -0.00313368907719728 10900 0.00402233128566362 0.0416399802910456 0.00521567661540121 0.0559769757621965 NA NA NA NA
"265836_0.047" 7251 265836 6 0.047 FALSE 0.0453172205438066 TRUE FALSE NA NA NA NA NA NA NA 0.129795002219492 0.0149744082230221 0.0865271401319809 NA NA 0.258314466185153 0.251256737322733 0.0332923809715373 10900 -0.0211898165479037 -0.00160970686284437 -0.00711449469044358 0.0566230305911582 NA NA NA NA
"26584_0.3225" 686 26584 1 0.3225 FALSE 0.321752265861027 TRUE TRUE -0.000637011679058 -0.000739615786959288 0.00173210632549136 -0.0284787643784755 -0.0304591384690496 0.124728559826949 0.00492971538519013 0.836358163060212 0.0165409951509542 0.436455490548644 0.278946881296289 0.32755695321738 1.16001361231698 1.36736897954978 -0.105759772098185 10900 0.0692937517297702 -0.00565806220331794 -0.0200454557144215 0.00780064945704368 0.0838234342301001 -0.0681446473852544 0.0926635514931376 0.0552106730677436
"265883_0.01" 7253 265883 6 0.01 FALSE 0.0100704934541793 TRUE FALSE NA NA NA NA NA NA NA 0.0479974760319463 0.0119809095244447 0.0199381572315369 NA NA 0.0502035461065393 0.0438171656038969 -0.0296338806290981 10900 0.0200509268215202 -0.0187204337190424 -0.0124500841471248 -0.0228335237920718 NA NA NA NA
"265926_0.013" 7257 265926 6 0.013 FALSE 0.013091641490433 TRUE TRUE NA NA NA NA NA NA NA 0.101496114741229 0.00751050825582508 0.0258405008270379 NA NA 0.0629823356920814 0.0564538924249468 -0.0231670136688507 10900 0.0157879993015355 -0.0245356959365626 -0.00764345374975898 -0.00635021698972925 0.0190984654177494 0.0446928136335507 -0.0327952603143481 -0.0311093990012046
"266142_0.0605" 7260 266142 6 0.0605 FALSE 0.0604229607250755 TRUE FALSE 0.00146834792925997 0.0113856783832369 0.00499600929257823 NA NA 3.44288009287002 0.48380016927774 0.337498669954637 0.0201385267194715 0.113544053084583 0.409336487722762 0.471707546181449 0.187034172967406 0.0868975552933098 -0.0302271609143714 10900 0.0194359202272751 0.0130236703163171 0.0679017593441648 0.016097464814851 NA NA NA NA
"266369_0.01" 7264 266369 6 0.01 FALSE 0.0100704934541793 TRUE FALSE NA NA NA NA NA NA NA 0.0479974760319463 0.0119809095244447 0.0199381572315369 NA NA 0.0502035461065393 0.0438171656038969 -0.0296338806290981 10900 0.0200509268215202 -0.0187204337190424 -0.0124500841471248 -0.0228335237920718 NA NA NA NA
"26637_0.0245" 688 26637 1 0.0245 FALSE 0.0246727089627392 TRUE TRUE NA NA NA NA NA NA NA 0.133297237044633 0.0159868853226894 0.0481279327903581 NA NA 0.0502760664741888 0.0673807205199097 -0.0205348371595937 10900 0.0131547625138941 -0.0108786275540468 -0.0123102576572051 0.010642307153993 0.0159130851320647 -0.0269692690860503 0.0247582778040909 0.0427975090855487
"26645_0.0575" 689 26645 1 0.0575 FALSE 0.0579053373615307 TRUE FALSE 0.00219894132017903 0.00429936105559706 0.000862800552768435 NA NA 0.600464049589846 0.0475339419335489 0.249770322544918 0.00650949442660009 0.109104618533156 0.0817597143447033 0.102450433091328 0.102208323119569 0.0693486324750964 -0.0205995379380882 10900 0.00868844887910722 0.0159323820681247 0.0211430141024715 0.000207112274081422 NA NA NA NA
"266518_0.0155" 7270 266518 6 0.0155 FALSE 0.0156092648539778 TRUE FALSE NA NA NA NA NA NA NA 0.186599554081373 0.0193084738500891 0.0307312314093922 NA NA 0.182372652378695 0.231299424769806 0.0204232271380152 10900 -0.00754370805051078 -0.0010778601622938 0.0129574686245827 -0.0293177620796479 NA NA NA NA
"266755_0.265" 7272 266755 6 0.265 FALSE 0.264350453172205 TRUE FALSE -0.000988048161931929 -0.00206317270399615 0.00488962368785838 NA NA 0.764894468082411 0.0665916592403969 0.142347352342046 0.0197688937399618 0.38893858215971 0.442217767547303 0.50773331966859 0.243202278451839 0.308756255570355 -0.0563271348864164 10900 0.0221904859209374 -0.00903730144059292 -0.0182819979397511 0.0170233472280636 NA NA NA NA
